EPISODE	TIME_STEP_TOTAL	REWARD_TOTAL
1659	11	11.0
1660	8	8.0
1661	10	10.0
1662	8	8.0
1663	10	10.0
1664	9	9.0
1665	10	10.0
1666	9	9.0
1667	9	9.0
1668	9	9.0
1669	9	9.0
1670	10	10.0
1671	10	10.0
1672	10	10.0
1673	10	10.0
1674	9	9.0
1675	9	9.0
1676	8	8.0
1677	10	10.0
1678	12	12.0
1679	10	10.0
1680	11	11.0
1681	10	10.0
1682	8	8.0
1683	10	10.0
1684	10	10.0
1685	9	9.0
1686	10	10.0
1687	10	10.0
1688	10	10.0
1689	11	11.0
1690	10	10.0
1691	9	9.0
1692	8	8.0
1693	10	10.0
1694	9	9.0
1695	9	9.0
1696	10	10.0
1697	9	9.0
1698	10	10.0
1699	11	11.0
1700	10	10.0
1701	9	9.0
1702	10	10.0
1703	12	12.0
1704	10	10.0
1705	10	10.0
1706	9	9.0
1707	10	10.0
1708	8	8.0
1709	10	10.0
1710	9	9.0
1711	9	9.0
1712	11	11.0
1713	10	10.0
1714	9	9.0
1715	10	10.0
1716	10	10.0
1717	10	10.0
1718	10	10.0
1719	9	9.0
1720	9	9.0
1721	10	10.0
1722	9	9.0
1723	9	9.0
1724	9	9.0
1725	10	10.0
1726	11	11.0
1727	11	11.0
1728	11	11.0
1729	10	10.0
1730	9	9.0
1731	10	10.0
1732	9	9.0
1733	10	10.0
1734	8	8.0
1735	9	9.0
1736	10	10.0
1737	8	8.0
1738	10	10.0
1739	9	9.0
1740	10	10.0
1741	11	11.0
1742	9	9.0
1743	10	10.0
1744	10	10.0
1745	9	9.0
1746	9	9.0
1747	10	10.0
1748	10	10.0
1749	9	9.0
1750	10	10.0
1751	11	11.0
1752	10	10.0
1753	8	8.0
1754	11	11.0
1755	9	9.0
1756	11	11.0
1757	9	9.0
1758	10	10.0
1759	9	9.0
1760	10	10.0
1761	9	9.0
1762	9	9.0
1763	10	10.0
1764	9	9.0
1765	8	8.0
1766	11	11.0
1767	9	9.0
1768	10	10.0
1769	10	10.0
1770	9	9.0
1771	8	8.0
1772	10	10.0
1773	9	9.0
1774	9	9.0
1775	9	9.0
1776	9	9.0
1777	8	8.0
1778	10	10.0
1779	8	8.0
1780	9	9.0
1781	9	9.0
1782	11	11.0
1783	8	8.0
1784	9	9.0
1785	10	10.0
1786	9	9.0
1787	10	10.0
1788	8	8.0
1789	8	8.0
1790	11	11.0
1791	10	10.0
1792	8	8.0
1793	9	9.0
1794	10	10.0
1795	10	10.0
1796	10	10.0
1797	10	10.0
1798	9	9.0
1799	10	10.0
1800	8	8.0
1801	8	8.0
1802	10	10.0
1803	10	10.0
1804	10	10.0
1805	10	10.0
1806	8	8.0
1807	10	10.0
1808	9	9.0
1809	10	10.0
1810	9	9.0
1811	11	11.0
1812	9	9.0
1813	10	10.0
1814	10	10.0
1815	10	10.0
1816	10	10.0
1817	9	9.0
1818	9	9.0
1819	10	10.0
1820	9	9.0
1821	8	8.0
1822	10	10.0
1823	11	11.0
1824	11	11.0
1825	10	10.0
1826	9	9.0
1827	9	9.0
1828	9	9.0
1829	10	10.0
1830	9	9.0
1831	9	9.0
1832	10	10.0
1833	10	10.0
1834	9	9.0
1835	8	8.0
1836	9	9.0
1837	9	9.0
1838	10	10.0
1839	10	10.0
1840	8	8.0
1841	10	10.0
1842	9	9.0
1843	10	10.0
1844	10	10.0
1845	9	9.0
1846	11	11.0
1847	8	8.0
1848	10	10.0
1849	10	10.0
1850	10	10.0
1851	10	10.0
1852	10	10.0
1853	10	10.0
1854	10	10.0
1855	8	8.0
1856	10	10.0
1857	9	9.0
1858	8	8.0
1859	9	9.0
1860	8	8.0
1861	10	10.0
1862	9	9.0
1863	10	10.0
1864	9	9.0
1865	8	8.0
1866	9	9.0
1867	10	10.0
1868	10	10.0
1869	11	11.0
1870	9	9.0
1871	10	10.0
1872	10	10.0
1873	10	10.0
1874	11	11.0
1875	9	9.0
1876	10	10.0
1877	11	11.0
1878	10	10.0
1879	11	11.0
1880	9	9.0
1881	10	10.0
1882	10	10.0
1883	11	11.0
1884	11	11.0
1885	11	11.0
1886	11	11.0
1887	12	12.0
1888	11	11.0
1889	9	9.0
1890	9	9.0
1891	9	9.0
1892	9	9.0
1893	9	9.0
1894	10	10.0
1895	9	9.0
1896	8	8.0
1897	9	9.0
1898	8	8.0
1899	8	8.0
1900	9	9.0
1901	10	10.0
1902	9	9.0
1903	8	8.0
1904	10	10.0
1905	9	9.0
1906	9	9.0
1907	9	9.0
1908	9	9.0
1909	10	10.0
1910	9	9.0
1911	11	11.0
1912	11	11.0
1913	9	9.0
1914	11	11.0
1915	11	11.0
1916	10	10.0
1917	10	10.0
1918	11	11.0
1919	10	10.0
1920	11	11.0
1921	11	11.0
1922	9	9.0
1923	11	11.0
1924	11	11.0
1925	11	11.0
1926	11	11.0
1927	12	12.0
1928	10	10.0
1929	10	10.0
1930	10	10.0
1931	9	9.0
1932	9	9.0
1933	8	8.0
1934	10	10.0
1935	8	8.0
1936	9	9.0
1937	8	8.0
1938	11	11.0
1939	9	9.0
1940	10	10.0
1941	10	10.0
1942	10	10.0
1943	10	10.0
1944	10	10.0
1945	9	9.0
1946	9	9.0
1947	10	10.0
1948	9	9.0
1949	10	10.0
1950	9	9.0
1951	9	9.0
1952	9	9.0
1953	8	8.0
1954	10	10.0
1955	9	9.0
1956	11	11.0
1957	12	12.0
1958	11	11.0
1959	11	11.0
1960	10	10.0
1961	10	10.0
1962	10	10.0
1963	10	10.0
1964	10	10.0
1965	9	9.0
1966	9	9.0
1967	9	9.0
1968	9	9.0
1969	8	8.0
1970	10	10.0
1971	10	10.0
1972	10	10.0
1973	10	10.0
1974	8	8.0
1975	8	8.0
1976	9	9.0
1977	10	10.0
1978	9	9.0
1979	9	9.0
1980	10	10.0
1981	10	10.0
1982	9	9.0
1983	10	10.0
1984	9	9.0
1985	8	8.0
1986	9	9.0
1987	10	10.0
1988	9	9.0
1989	9	9.0
1990	11	11.0
1991	9	9.0
1992	11	11.0
1993	8	8.0
1994	9	9.0
1995	10	10.0
1996	11	11.0
1997	9	9.0
1998	10	10.0
1999	8	8.0
2000	10	10.0
2001	10	10.0
2002	8	8.0
2003	11	11.0
2004	10	10.0
2005	10	10.0
2006	9	9.0
2007	10	10.0
2008	10	10.0
2009	10	10.0
2010	10	10.0
2011	9	9.0
2012	11	11.0
2013	9	9.0
2014	9	9.0
2015	9	9.0
2016	10	10.0
2017	8	8.0
2018	11	11.0
2019	10	10.0
2020	9	9.0
2021	11	11.0
2022	8	8.0
2023	11	11.0
2024	9	9.0
2025	10	10.0
2026	9	9.0
2027	9	9.0
2028	10	10.0
2029	9	9.0
2030	10	10.0
2031	10	10.0
2032	11	11.0
2033	11	11.0
2034	11	11.0
2035	9	9.0
2036	10	10.0
2037	9	9.0
2038	10	10.0
2039	10	10.0
2040	11	11.0
2041	9	9.0
2042	8	8.0
2043	8	8.0
2044	9	9.0
2045	9	9.0
2046	10	10.0
2047	10	10.0
2048	9	9.0
2049	10	10.0
2050	10	10.0
2051	10	10.0
2052	9	9.0
2053	9	9.0
2054	8	8.0
2055	10	10.0
2056	10	10.0
2057	8	8.0
2058	10	10.0
2059	10	10.0
2060	9	9.0
2061	9	9.0
2062	10	10.0
2063	8	8.0
2064	9	9.0
2065	10	10.0
2066	9	9.0
2067	9	9.0
2068	8	8.0
2069	9	9.0
2070	10	10.0
2071	9	9.0
2072	9	9.0
2073	9	9.0
2074	9	9.0
2075	9	9.0
2076	9	9.0
2077	10	10.0
2078	11	11.0
2079	9	9.0
2080	9	9.0
2081	9	9.0
2082	10	10.0
2083	10	10.0
2084	8	8.0
2085	10	10.0
2086	10	10.0
2087	9	9.0
2088	9	9.0
2089	9	9.0
2090	11	11.0
2091	9	9.0
2092	9	9.0
2093	10	10.0
2094	9	9.0
2095	10	10.0
2096	8	8.0
2097	10	10.0
2098	8	8.0
2099	10	10.0
2100	10	10.0
2101	9	9.0
2102	8	8.0
2103	9	9.0
2104	10	10.0
2105	10	10.0
2106	9	9.0
2107	10	10.0
2108	10	10.0
2109	9	9.0
2110	11	11.0
2111	9	9.0
2112	9	9.0
2113	11	11.0
2114	11	11.0
2115	11	11.0
2116	10	10.0
2117	11	11.0
2118	10	10.0
2119	9	9.0
2120	9	9.0
2121	9	9.0
2122	10	10.0
2123	10	10.0
2124	8	8.0
2125	10	10.0
2126	10	10.0
2127	8	8.0
2128	10	10.0
2129	10	10.0
2130	9	9.0
2131	9	9.0
2132	10	10.0
2133	10	10.0
2134	10	10.0
2135	11	11.0
2136	8	8.0
2137	9	9.0
2138	10	10.0
2139	9	9.0
2140	8	8.0
2141	10	10.0
2142	11	11.0
2143	9	9.0
2144	11	11.0
2145	10	10.0
2146	10	10.0
2147	8	8.0
2148	9	9.0
2149	9	9.0
2150	10	10.0
2151	9	9.0
2152	9	9.0
2153	10	10.0
2154	10	10.0
2155	9	9.0
2156	10	10.0
2157	9	9.0
2158	10	10.0
2159	9	9.0
2160	10	10.0
2161	9	9.0
2162	10	10.0
2163	9	9.0
2164	10	10.0
2165	9	9.0
2166	10	10.0
2167	10	10.0
2168	8	8.0
2169	9	9.0
2170	10	10.0
2171	10	10.0
2172	10	10.0
2173	10	10.0
2174	9	9.0
2175	9	9.0
2176	9	9.0
2177	10	10.0
2178	11	11.0
2179	9	9.0
2180	10	10.0
2181	10	10.0
2182	9	9.0
2183	9	9.0
2184	10	10.0
2185	9	9.0
2186	8	8.0
2187	10	10.0
2188	9	9.0
2189	9	9.0
2190	9	9.0
2191	10	10.0
2192	9	9.0
2193	10	10.0
2194	10	10.0
2195	9	9.0
2196	9	9.0
2197	9	9.0
2198	9	9.0
2199	10	10.0
2200	10	10.0
2201	10	10.0
2202	10	10.0
2203	10	10.0
2204	9	9.0
2205	8	8.0
2206	10	10.0
2207	10	10.0
2208	10	10.0
2209	10	10.0
2210	9	9.0
2211	9	9.0
2212	11	11.0
2213	11	11.0
2214	10	10.0
2215	10	10.0
2216	9	9.0
2217	10	10.0
2218	11	11.0
2219	9	9.0
2220	10	10.0
2221	9	9.0
2222	10	10.0
2223	8	8.0
2224	10	10.0
2225	9	9.0
2226	8	8.0
2227	10	10.0
2228	9	9.0
2229	10	10.0
2230	10	10.0
2231	11	11.0
2232	9	9.0
2233	12	12.0
2234	10	10.0
2235	11	11.0
2236	11	11.0
2237	10	10.0
2238	8	8.0
2239	10	10.0
2240	11	11.0
2241	9	9.0
2242	10	10.0
2243	8	8.0
2244	10	10.0
2245	10	10.0
2246	11	11.0
2247	10	10.0
2248	9	9.0
2249	10	10.0
2250	10	10.0
2251	9	9.0
2252	9	9.0
2253	10	10.0
2254	9	9.0
2255	10	10.0
2256	9	9.0
2257	9	9.0
2258	10	10.0
2259	10	10.0
2260	9	9.0
2261	10	10.0
2262	9	9.0
2263	9	9.0
2264	10	10.0
2265	10	10.0
2266	8	8.0
2267	10	10.0
2268	10	10.0
2269	9	9.0
2270	9	9.0
2271	9	9.0
2272	9	9.0
2273	10	10.0
2274	10	10.0
2275	9	9.0
2276	11	11.0
2277	12	12.0
2278	12	12.0
2279	13	13.0
2280	11	11.0
2281	12	12.0
2282	12	12.0
2283	11	11.0
2284	12	12.0
2285	10	10.0
2286	11	11.0
2287	11	11.0
2288	10	10.0
2289	10	10.0
2290	9	9.0
2291	10	10.0
2292	11	11.0
2293	10	10.0
2294	11	11.0
2295	10	10.0
2296	10	10.0
2297	10	10.0
2298	12	12.0
2299	11	11.0
2300	9	9.0
2301	8	8.0
2302	10	10.0
2303	8	8.0
2304	9	9.0
2305	10	10.0
2306	10	10.0
2307	9	9.0
2308	8	8.0
2309	10	10.0
2310	8	8.0
2311	11	11.0
2312	10	10.0
2313	11	11.0
2314	11	11.0
2315	11	11.0
2316	10	10.0
2317	8	8.0
2318	9	9.0
2319	9	9.0
2320	10	10.0
2321	10	10.0
2322	11	11.0
2323	10	10.0
2324	9	9.0
2325	12	12.0
2326	11	11.0
2327	10	10.0
2328	10	10.0
2329	12	12.0
2330	12	12.0
2331	11	11.0
2332	14	14.0
2333	12	12.0
2334	11	11.0
2335	12	12.0
2336	13	13.0
2337	11	11.0
2338	12	12.0
2339	11	11.0
2340	11	11.0
2341	9	9.0
2342	9	9.0
2343	11	11.0
2344	9	9.0
2345	8	8.0
2346	8	8.0
2347	10	10.0
2348	10	10.0
2349	9	9.0
2350	10	10.0
2351	10	10.0
2352	9	9.0
2353	10	10.0
2354	9	9.0
2355	9	9.0
2356	9	9.0
2357	10	10.0
2358	9	9.0
2359	9	9.0
2360	10	10.0
2361	9	9.0
2362	11	11.0
2363	10	10.0
2364	9	9.0
2365	8	8.0
2366	9	9.0
2367	8	8.0
2368	9	9.0
2369	9	9.0
2370	9	9.0
2371	8	8.0
2372	9	9.0
2373	9	9.0
2374	9	9.0
2375	9	9.0
2376	12	12.0
2377	10	10.0
2378	11	11.0
2379	13	13.0
2380	12	12.0
2381	9	9.0
2382	10	10.0
2383	9	9.0
2384	11	11.0
2385	9	9.0
2386	10	10.0
2387	11	11.0
2388	11	11.0
2389	9	9.0
2390	10	10.0
2391	11	11.0
2392	12	12.0
2393	11	11.0
2394	10	10.0
2395	10	10.0
2396	10	10.0
2397	13	13.0
2398	13	13.0
2399	12	12.0
2400	11	11.0
2401	12	12.0
2402	10	10.0
2403	9	9.0
2404	10	10.0
2405	8	8.0
2406	8	8.0
2407	10	10.0
2408	9	9.0
2409	10	10.0
2410	10	10.0
2411	9	9.0
2412	10	10.0
2413	9	9.0
2414	10	10.0
2415	9	9.0
2416	10	10.0
2417	9	9.0
2418	10	10.0
2419	9	9.0
2420	9	9.0
2421	10	10.0
2422	9	9.0
2423	10	10.0
2424	10	10.0
2425	10	10.0
2426	10	10.0
2427	10	10.0
2428	9	9.0
2429	9	9.0
2430	10	10.0
2431	9	9.0
2432	10	10.0
2433	9	9.0
2434	8	8.0
2435	10	10.0
2436	9	9.0
2437	9	9.0
2438	9	9.0
2439	12	12.0
2440	9	9.0
2441	11	11.0
2442	9	9.0
2443	12	12.0
2444	11	11.0
2445	11	11.0
2446	11	11.0
2447	10	10.0
2448	12	12.0
2449	9	9.0
2450	9	9.0
2451	9	9.0
2452	10	10.0
2453	9	9.0
2454	11	11.0
2455	11	11.0
2456	9	9.0
2457	11	11.0
2458	9	9.0
2459	11	11.0
2460	12	12.0
2461	10	10.0
2462	11	11.0
2463	11	11.0
2464	12	12.0
2465	9	9.0
2466	11	11.0
2467	11	11.0
2468	12	12.0
2469	11	11.0
2470	12	12.0
2471	13	13.0
2472	12	12.0
2473	15	15.0
2474	15	15.0
2475	13	13.0
2476	14	14.0
2477	13	13.0
2478	9	9.0
2479	11	11.0
2480	10	10.0
2481	13	13.0
2482	12	12.0
2483	10	10.0
2484	9	9.0
2485	8	8.0
2486	9	9.0
2487	8	8.0
2488	9	9.0
2489	8	8.0
2490	9	9.0
2491	8	8.0
2492	10	10.0
2493	8	8.0
2494	8	8.0
2495	10	10.0
2496	9	9.0
2497	9	9.0
2498	8	8.0
2499	9	9.0
2500	10	10.0
2501	9	9.0
2502	10	10.0
2503	10	10.0
2504	8	8.0
2505	10	10.0
2506	10	10.0
2507	9	9.0
2508	9	9.0
2509	11	11.0
2510	9	9.0
2511	12	12.0
2512	11	11.0
2513	14	14.0
2514	11	11.0
2515	14	14.0
2516	12	12.0
2517	14	14.0
2518	14	14.0
2519	14	14.0
2520	15	15.0
2521	17	17.0
2522	19	19.0
2523	17	17.0
2524	17	17.0
2525	19	19.0
2526	16	16.0
2527	15	15.0
2528	13	13.0
2529	12	12.0
2530	12	12.0
2531	11	11.0
2532	9	9.0
2533	9	9.0
2534	11	11.0
2535	10	10.0
2536	8	8.0
2537	10	10.0
2538	10	10.0
2539	9	9.0
2540	9	9.0
2541	9	9.0
2542	10	10.0
2543	9	9.0
2544	8	8.0
2545	11	11.0
2546	10	10.0
2547	9	9.0
2548	9	9.0
2549	9	9.0
2550	12	12.0
2551	14	14.0
2552	14	14.0
2553	13	13.0
2554	11	11.0
2555	12	12.0
2556	12	12.0
2557	13	13.0
2558	16	16.0
2559	16	16.0
2560	15	15.0
2561	17	17.0
2562	20	20.0
2563	16	16.0
2564	17	17.0
2565	15	15.0
2566	14	14.0
2567	13	13.0
2568	14	14.0
2569	11	11.0
2570	13	13.0
2571	13	13.0
2572	10	10.0
2573	11	11.0
2574	11	11.0
2575	10	10.0
2576	9	9.0
2577	10	10.0
2578	10	10.0
2579	9	9.0
2580	10	10.0
2581	9	9.0
2582	10	10.0
2583	8	8.0
2584	10	10.0
2585	11	11.0
2586	10	10.0
2587	10	10.0
2588	10	10.0
2589	10	10.0
2590	11	11.0
2591	11	11.0
2592	11	11.0
2593	11	11.0
2594	11	11.0
2595	11	11.0
2596	9	9.0
2597	10	10.0
2598	10	10.0
2599	9	9.0
2600	11	11.0
2601	11	11.0
2602	10	10.0
2603	12	12.0
2604	11	11.0
2605	9	9.0
2606	11	11.0
2607	12	12.0
2608	12	12.0
2609	11	11.0
2610	12	12.0
2611	14	14.0
2612	15	15.0
2613	11	11.0
2614	13	13.0
2615	14	14.0
2616	14	14.0
2617	13	13.0
2618	14	14.0
2619	14	14.0
2620	12	12.0
2621	11	11.0
2622	14	14.0
2623	13	13.0
2624	19	19.0
2625	22	22.0
2626	19	19.0
2627	18	18.0
2628	25	25.0
2629	25	25.0
2630	18	18.0
2631	23	23.0
2632	9	9.0
2633	10	10.0
2634	10	10.0
2635	10	10.0
2636	9	9.0
2637	10	10.0
2638	9	9.0
2639	9	9.0
2640	10	10.0
2641	8	8.0
2642	9	9.0
2643	11	11.0
2644	21	21.0
2645	9	9.0
2646	10	10.0
2647	10	10.0
2648	9	9.0
2649	9	9.0
2650	12	12.0
2651	10	10.0
2652	9	9.0
2653	11	11.0
2654	10	10.0
2655	8	8.0
2656	9	9.0
2657	9	9.0
2658	11	11.0
2659	9	9.0
2660	10	10.0
2661	9	9.0
2662	10	10.0
2663	13	13.0
2664	15	15.0
2665	9	9.0
2666	8	8.0
2667	11	11.0
2668	11	11.0
2669	10	10.0
2670	14	14.0
2671	12	12.0
2672	19	19.0
2673	38	38.0
2674	34	34.0
2675	81	81.0
2676	31	31.0
2677	25	25.0
2678	16	16.0
2679	14	14.0
2680	14	14.0
2681	17	17.0
2682	17	17.0
2683	19	19.0
2684	20	20.0
2685	23	23.0
2686	41	41.0
2687	33	33.0
2688	20	20.0
2689	18	18.0
2690	21	21.0
2691	14	14.0
2692	11	11.0
2693	10	10.0
2694	13	13.0
2695	13	13.0
2696	15	15.0
2697	15	15.0
2698	17	17.0
2699	33	33.0
2700	43	43.0
2701	77	77.0
2702	48	48.0
2703	37	37.0
2704	26	26.0
2705	22	22.0
2706	17	17.0
2707	14	14.0
2708	16	16.0
2709	19	19.0
2710	22	22.0
2711	27	27.0
2712	38	38.0
2713	52	52.0
2714	37	37.0
2715	24	24.0
2716	21	21.0
2717	17	17.0
2718	15	15.0
2719	15	15.0
2720	16	16.0
2721	24	24.0
2722	32	32.0
2723	48	48.0
2724	71	71.0
2725	49	49.0
2726	54	54.0
2727	30	30.0
2728	39	39.0
2729	25	25.0
2730	17	17.0
2731	19	19.0
2732	29	29.0
2733	70	70.0
2734	54	54.0
2735	43	43.0
2736	37	37.0
2737	59	59.0
2738	26	26.0
2739	26	26.0
2740	30	30.0
2741	57	57.0
2742	43	43.0
2743	41	41.0
2744	44	44.0
2745	29	29.0
2746	29	29.0
2747	28	28.0
2748	27	27.0
2749	101	101.0
2750	49	49.0
2751	25	25.0
2752	28	28.0
2753	107	107.0
2754	40	40.0
2755	48	48.0
2756	46	46.0
2757	107	107.0
2758	92	92.0
2759	176	176.0
2760	60	60.0
2761	24	24.0
2762	10	10.0
2763	16	16.0
2764	21	21.0
2765	21	21.0
2766	32	32.0
2767	112	112.0
2768	30	30.0
2769	30	30.0
2770	33	33.0
2771	47	47.0
2772	84	84.0
2773	42	42.0
2774	39	39.0
2775	110	110.0
2776	85	85.0
2777	77	77.0
2778	89	89.0
2779	93	93.0
2780	60	60.0
2781	23	23.0
2782	15	15.0
2783	100	100.0
2784	131	131.0
2785	102	102.0
2786	103	103.0
2787	105	105.0
2788	97	97.0
2789	106	106.0
2790	96	96.0
2791	100	100.0
2792	118	118.0
2793	115	115.0
2794	134	134.0
2795	39	39.0
2796	12	12.0
2797	20	20.0
2798	82	82.0
2799	122	122.0
2800	47	47.0
2801	122	122.0
2802	73	73.0
2803	76	76.0
2804	32	32.0
2805	31	31.0
2806	76	76.0
2807	48	48.0
2808	111	111.0
2809	31	31.0
2810	45	45.0
2811	170	170.0
2812	20	20.0
2813	39	39.0
2814	93	93.0
2815	46	46.0
2816	63	63.0
2817	31	31.0
2818	25	25.0
2819	41	41.0
2820	200	200.0
2821	161	161.0
2822	26	26.0
2823	174	174.0
2824	10	10.0
2825	85	85.0
2826	119	119.0
2827	12	12.0
2828	26	26.0
2829	189	189.0
2830	143	143.0
2831	128	128.0
2832	18	18.0
2833	109	109.0
2834	71	71.0
2835	82	82.0
2836	200	200.0
2837	100	100.0
2838	168	168.0
2839	111	111.0
2840	107	107.0
2841	89	89.0
2842	113	113.0
2843	186	186.0
2844	200	200.0
2845	200	200.0
2846	200	200.0
2847	143	143.0
2848	163	163.0
2849	184	184.0
2850	154	154.0
2851	133	133.0
2852	116	116.0
2853	95	95.0
2854	110	110.0
2855	121	121.0
2856	104	104.0
2857	115	115.0
2858	200	200.0
2859	84	84.0
2860	74	74.0
2861	92	92.0
2862	114	114.0
2863	107	107.0
2864	171	171.0
2865	200	200.0
2866	200	200.0
2867	105	105.0
2868	200	200.0
2869	200	200.0
2870	200	200.0
2871	10	10.0
2872	10	10.0
2873	10	10.0
2874	106	106.0
2875	9	9.0
2876	12	12.0
2877	15	15.0
2878	131	131.0
2879	200	200.0
2880	135	135.0
2881	185	185.0
2882	118	118.0
2883	119	119.0
2884	132	132.0
2885	155	155.0
2886	200	200.0
2887	200	200.0
2888	94	94.0
2889	175	175.0
2890	37	37.0
2891	145	145.0
2892	134	134.0
2893	140	140.0
2894	121	121.0
2895	121	121.0
2896	116	116.0
2897	114	114.0
2898	126	126.0
2899	102	102.0
2900	110	110.0
2901	121	121.0
2902	116	116.0
2903	200	200.0
2904	200	200.0
2905	200	200.0
2906	200	200.0
2907	200	200.0
2908	200	200.0
2909	200	200.0
2910	10	10.0
2911	177	177.0
2912	200	200.0
2913	200	200.0
2914	200	200.0
2915	200	200.0
2916	200	200.0
2917	151	151.0
2918	143	143.0
2919	129	129.0
2920	137	137.0
2921	200	200.0
2922	200	200.0
2923	200	200.0
2924	118	118.0
2925	123	123.0
2926	136	136.0
2927	200	200.0
2928	200	200.0
2929	200	200.0
2930	200	200.0
2931	200	200.0
2932	200	200.0
2933	200	200.0
2934	200	200.0
2935	200	200.0
2936	200	200.0
2937	200	200.0
2938	11	11.0
2939	200	200.0
2940	200	200.0
2941	200	200.0
2942	200	200.0
2943	200	200.0
2944	200	200.0
2945	200	200.0
2946	200	200.0
2947	200	200.0
2948	200	200.0
2949	181	181.0
2950	20	20.0
2951	109	109.0
2952	126	126.0
2953	58	58.0
2954	56	56.0
2955	70	70.0
2956	111	111.0
2957	123	123.0
2958	137	137.0
2959	149	149.0
2960	138	138.0
2961	137	137.0
2962	134	134.0
2963	190	190.0
2964	108	108.0
2965	118	118.0
2966	109	109.0
2967	102	102.0
2968	121	121.0
2969	110	110.0
2970	143	143.0
2971	112	112.0
2972	132	132.0
2973	200	200.0
2974	119	119.0
2975	115	115.0
2976	200	200.0
2977	200	200.0
2978	176	176.0
2979	200	200.0
2980	200	200.0
2981	85	85.0
2982	107	107.0
2983	101	101.0
2984	45	45.0
2985	100	100.0
2986	136	136.0
2987	200	200.0
2988	87	87.0
2989	140	140.0
2990	200	200.0
2991	55	55.0
2992	91	91.0
2993	200	200.0
2994	200	200.0
2995	80	80.0
2996	200	200.0
2997	200	200.0
2998	200	200.0
2999	200	200.0
3000	200	200.0
3001	200	200.0
3002	200	200.0
3003	200	200.0
3004	200	200.0
3005	200	200.0
3006	200	200.0
3007	200	200.0
3008	200	200.0
3009	200	200.0
3010	200	200.0
3011	200	200.0
3012	200	200.0
3013	200	200.0
3014	200	200.0
3015	200	200.0
3016	200	200.0
3017	200	200.0
3018	200	200.0
3019	200	200.0
3020	200	200.0
3021	200	200.0
3022	200	200.0
3023	200	200.0
3024	200	200.0
3025	200	200.0
3026	200	200.0
3027	200	200.0
3028	200	200.0
3029	145	145.0
3030	62	62.0
3031	200	200.0
3032	200	200.0
3033	200	200.0
3034	200	200.0
3035	200	200.0
3036	200	200.0
3037	200	200.0
3038	200	200.0
3039	68	68.0
3040	200	200.0
3041	13	13.0
3042	14	14.0
3043	200	200.0
3044	200	200.0
3045	200	200.0
3046	200	200.0
3047	200	200.0
3048	200	200.0
3049	200	200.0
3050	200	200.0
3051	200	200.0
3052	200	200.0
3053	200	200.0
3054	200	200.0
3055	200	200.0
3056	200	200.0
3057	200	200.0
3058	200	200.0
3059	190	190.0
3060	9	9.0
3061	200	200.0
3062	200	200.0
3063	200	200.0
3064	200	200.0
3065	200	200.0
3066	200	200.0
3067	200	200.0
3068	200	200.0
3069	200	200.0
3070	200	200.0
3071	200	200.0
3072	200	200.0
3073	200	200.0
3074	200	200.0
3075	200	200.0
3076	200	200.0
3077	200	200.0
3078	200	200.0
3079	200	200.0
3080	200	200.0
3081	200	200.0
3082	200	200.0
3083	200	200.0
3084	200	200.0
3085	200	200.0
3086	200	200.0
3087	200	200.0
3088	200	200.0
3089	200	200.0
3090	200	200.0
3091	200	200.0
3092	200	200.0
3093	200	200.0
3094	200	200.0
3095	200	200.0
3096	200	200.0
3097	200	200.0
3098	196	196.0
3099	184	184.0
3100	200	200.0
3101	200	200.0
3102	131	131.0
3103	159	159.0
3104	158	158.0
3105	149	149.0
3106	113	113.0
3107	127	127.0
3108	198	198.0
3109	200	200.0
3110	200	200.0
3111	200	200.0
3112	200	200.0
3113	158	158.0
3114	141	141.0
3115	117	117.0
3116	110	110.0
3117	107	107.0
3118	84	84.0
3119	81	81.0
3120	110	110.0
3121	128	128.0
3122	132	132.0
3123	165	165.0
3124	200	200.0
3125	132	132.0
3126	130	130.0
3127	189	189.0
3128	200	200.0
3129	200	200.0
3130	192	192.0
3131	200	200.0
3132	183	183.0
3133	193	193.0
3134	12	12.0
3135	18	18.0
3136	200	200.0
3137	200	200.0
3138	51	51.0
3139	183	183.0
3140	8	8.0
3141	10	10.0
3142	13	13.0
3143	200	200.0
3144	176	176.0
3145	200	200.0
3146	200	200.0
3147	200	200.0
3148	200	200.0
3149	200	200.0
3150	200	200.0
3151	185	185.0
3152	121	121.0
3153	96	96.0
3154	140	140.0
3155	157	157.0
3156	186	186.0
3157	142	142.0
3158	187	187.0
3159	180	180.0
3160	151	151.0
3161	153	153.0
3162	149	149.0
3163	195	195.0
3164	200	200.0
3165	151	151.0
3166	166	166.0
3167	200	200.0
3168	200	200.0
3169	200	200.0
3170	200	200.0
3171	200	200.0
3172	200	200.0
3173	200	200.0
3174	200	200.0
3175	200	200.0
3176	191	191.0
3177	200	200.0
3178	22	22.0
3179	119	119.0
3180	200	200.0
3181	200	200.0
3182	200	200.0
3183	200	200.0
3184	200	200.0
3185	200	200.0
3186	190	190.0
3187	13	13.0
3188	112	112.0
3189	200	200.0
3190	185	185.0
3191	145	145.0
3192	93	93.0
3193	100	100.0
3194	87	87.0
3195	153	153.0
3196	149	149.0
3197	109	109.0
3198	111	111.0
3199	122	122.0
3200	82	82.0
3201	115	115.0
3202	119	119.0
3203	89	89.0
3204	91	91.0
3205	93	93.0
3206	97	97.0
3207	95	95.0
3208	81	81.0
3209	81	81.0
3210	92	92.0
